Open,High,Low,Close,Volume
9.50,11.00,9.00,10.00,8732
19.50,21.00,19.00,20.00,8733
9.50,11.00,9.00,10.00,8734
19.50,21.00,19.00,20.00,8735
9.50,11.00,9.00,10.00,8736
19.50,21.00,19.00,20.00,8737
9.50,11.00,9.00,10.00,8738
19.50,21.00,19.00,20.00,8739
9.50,11.00,9.00,10.00,8740
19.50,21.00,19.00,20.00,8741
9.50,11.00,9.00,10.00,8742
19.50,21.00,19.00,20.00,8743
9.50,11.00,9.00,10.00,8744
19.50,21.00,19.00,20.00,8745
9.50,11.00,9.00,10.00,8746
19.50,21.00,19.00,20.00,8747
9.50,11.00,9.00,10.00,8748
19.50,21.00,19.00,20.00,8749
9.50,11.00,9.00,10.00,8750
19.50,21.00,19.00,20.00,8751
9.50,11.00,9.00,10.00,8752
19.50,21.00,19.00,20.00,8753
9.50,11.00,9.00,10.00,8754
19.50,21.00,19.00,20.00,8755
9.50,11.00,9.00,10.00,8756
19.50,21.00,19.00,20.00,8757
9.50,11.00,9.00,10.00,8758
19.50,21.00,19.00,20.00,8759
9.50,11.00,9.00,10.00,8760
19.50,21.00,19.00,20.00,8761
9.50,11.00,9.00,10.00,8762
19.50,21.00,19.00,20.00,8763
9.50,11.00,9.00,10.00,8764
19.50,21.00,19.00,20.00,8765
9.50,11.00,9.00,10.00,8766
19.50,21.00,19.00,20.00,8767
9.50,11.00,9.00,10.00,8768
19.50,21.00,19.00,20.00,8769
9.50,11.00,9.00,10.00,8770
19.50,21.00,19.00,20.00,8771
9.50,11.00,9.00,10.00,8772
19.50,21.00,19.00,20.00,8773
9.50,11.00,9.00,10.00,8774
19.50,21.00,19.00,20.00,8775
9.50,11.00,9.00,10.00,8776
19.50,21.00,19.00,20.00,8777
9.50,11.00,9.00,10.00,8778
19.50,21.00,19.00,20.00,8779
9.50,11.00,9.00,10.00,8780
19.50,21.00,19.00,20.00,8781
9.50,11.00,9.00,10.00,8782
19.50,21.00,19.00,20.00,8783
9.50,11.00,9.00,10.00,8784
19.50,21.00,19.00,20.00,8785
9.50,11.00,9.00,10.00,8786
19.50,21.00,19.00,20.00,8787
9.50,11.00,9.00,10.00,8788
19.50,21.00,19.00,20.00,8789
9.50,11.00,9.00,10.00,8790
19.50,21.00,19.00,20.00,8791
9.50,11.00,9.00,10.00,8792
19.50,21.00,19.00,20.00,8793
9.50,11.00,9.00,10.00,8794
19.50,21.00,19.00,20.00,8795
9.50,11.00,9.00,10.00,8796
19.50,21.00,19.00,20.00,8797
9.50,11.00,9.00,10.00,8798
19.50,21.00,19.00,20.00,8799
9.50,11.00,9.00,10.00,8800
19.50,21.00,19.00,20.00,8801
9.50,11.00,9.00,10.00,8802
19.50,21.00,19.00,20.00,8803
9.50,11.00,9.00,10.00,8804
19.50,21.00,19.00,20.00,8805
9.50,11.00,9.00,10.00,8806
19.50,21.00,19.00,20.00,8807
9.50,11.00,9.00,10.00,8808
19.50,21.00,19.00,20.00,8809
9.50,11.00,9.00,10.00,8810
19.50,21.00,19.00,20.00,8811
9.50,11.00,9.00,10.00,8812
19.50,21.00,19.00,20.00,8813
9.50,11.00,9.00,10.00,8814
19.50,21.00,19.00,20.00,8815
9.50,11.00,9.00,10.00,8816
19.50,21.00,19.00,20.00,8817
9.50,11.00,9.00,10.00,8818
19.50,21.00,19.00,20.00,8819
9.50,11.00,9.00,10.00,8820
19.50,21.00,19.00,20.00,8821
9.50,11.00,9.00,10.00,8822
19.50,21.00,19.00,20.00,8823
9.50,11.00,9.00,10.00,8824
19.50,21.00,19.00,20.00,8825
9.50,11.00,9.00,10.00,8826
19.50,21.00,19.00,20.00,8827
9.50,11.00,9.00,10.00,8828
19.50,21.00,19.00,20.00,8829
9.50,11.00,9.00,10.00,8830
19.50,21.00,19.00,20.00,8831
9.50,11.00,9.00,10.00,8832
19.50,21.00,19.00,20.00,8833
9.50,11.00,9.00,10.00,8834
19.50,21.00,19.00,20.00,8835
9.50,11.00,9.00,10.00,8836
19.50,21.00,19.00,20.00,8837
9.50,11.00,9.00,10.00,8838
19.50,21.00,19.00,20.00,8839
9.50,11.00,9.00,10.00,8840
19.50,21.00,19.00,20.00,8841
9.50,11.00,9.00,10.00,8842
19.50,21.00,19.00,20.00,8843
9.50,11.00,9.00,10.00,8844
19.50,21.00,19.00,20.00,8845
9.50,11.00,9.00,10.00,8846
19.50,21.00,19.00,20.00,8847
9.50,11.00,9.00,10.00,8848
19.50,21.00,19.00,20.00,8849
9.50,11.00,9.00,10.00,8850
19.50,21.00,19.00,20.00,8851
9.50,11.00,9.00,10.00,8852
19.50,21.00,19.00,20.00,8853
9.50,11.00,9.00,10.00,8854
19.50,21.00,19.00,20.00,8855
9.50,11.00,9.00,10.00,8856
19.50,21.00,19.00,20.00,8857
9.50,11.00,9.00,10.00,8858
19.50,21.00,19.00,20.00,8859
9.50,11.00,9.00,10.00,8860
19.50,21.00,19.00,20.00,8861
9.50,11.00,9.00,10.00,8862
19.50,21.00,19.00,20.00,8863
9.50,11.00,9.00,10.00,8864
19.50,21.00,19.00,20.00,8865
9.50,11.00,9.00,10.00,8866
19.50,21.00,19.00,20.00,8867
9.50,11.00,9.00,10.00,8868
19.50,21.00,19.00,20.00,8869
9.50,11.00,9.00,10.00,8870
19.50,21.00,19.00,20.00,8871
9.50,11.00,9.00,10.00,8872
19.50,21.00,19.00,20.00,8873
9.50,11.00,9.00,10.00,8874
19.50,21.00,19.00,20.00,8875
9.50,11.00,9.00,10.00,8876
19.50,21.00,19.00,20.00,8877
9.50,11.00,9.00,10.00,8878
19.50,21.00,19.00,20.00,8879
9.50,11.00,9.00,10.00,8880
19.50,21.00,19.00,20.00,8881
9.50,11.00,9.00,10.00,8882
19.50,21.00,19.00,20.00,8883
9.50,11.00,9.00,10.00,8884
19.50,21.00,19.00,20.00,8885
9.50,11.00,9.00,10.00,8886
19.50,21.00,19.00,20.00,8887
9.50,11.00,9.00,10.00,8888
19.50,21.00,19.00,20.00,8889
9.50,11.00,9.00,10.00,8890
19.50,21.00,19.00,20.00,8891
9.50,11.00,9.00,10.00,8892
19.50,21.00,19.00,20.00,8893
9.50,11.00,9.00,10.00,8894
19.50,21.00,19.00,20.00,8895
9.50,11.00,9.00,10.00,8896
19.50,21.00,19.00,20.00,8897
9.50,11.00,9.00,10.00,8898
19.50,21.00,19.00,20.00,8899
9.50,11.00,9.00,10.00,8900
19.50,21.00,19.00,20.00,8901
9.50,11.00,9.00,10.00,8902
19.50,21.00,19.00,20.00,8903
9.50,11.00,9.00,10.00,8904
19.50,21.00,19.00,20.00,8905
9.50,11.00,9.00,10.00,8906
19.50,21.00,19.00,20.00,8907
9.50,11.00,9.00,10.00,8908
19.50,21.00,19.00,20.00,8909
9.50,11.00,9.00,10.00,8910
19.50,21.00,19.00,20.00,8911
9.50,11.00,9.00,10.00,8912
19.50,21.00,19.00,20.00,8913
9.50,11.00,9.00,10.00,8914
19.50,21.00,19.00,20.00,8915
9.50,11.00,9.00,10.00,8916
19.50,21.00,19.00,20.00,8917
9.50,11.00,9.00,10.00,8918
19.50,21.00,19.00,20.00,8919
9.50,11.00,9.00,10.00,8920
19.50,21.00,19.00,20.00,8921
9.50,11.00,9.00,10.00,8922
19.50,21.00,19.00,20.00,8923
9.50,11.00,9.00,10.00,8924
19.50,21.00,19.00,20.00,8925
9.50,11.00,9.00,10.00,8926
19.50,21.00,19.00,20.00,8927
9.50,11.00,9.00,10.00,8928
19.50,21.00,19.00,20.00,8929
9.50,11.00,9.00,10.00,8930
19.50,21.00,19.00,20.00,8931
9.50,11.00,9.00,10.00,8932
19.50,21.00,19.00,20.00,8933
9.50,11.00,9.00,10.00,8934
19.50,21.00,19.00,20.00,8935
9.50,11.00,9.00,10.00,8936
19.50,21.00,19.00,20.00,8937
9.50,11.00,9.00,10.00,8938
19.50,21.00,19.00,20.00,8939
9.50,11.00,9.00,10.00,8940
19.50,21.00,19.00,20.00,8941
9.50,11.00,9.00,10.00,8942
19.50,21.00,19.00,20.00,8943
9.50,11.00,9.00,10.00,8944
19.50,21.00,19.00,20.00,8945
9.50,11.00,9.00,10.00,8946
19.50,21.00,19.00,20.00,8947
9.50,11.00,9.00,10.00,8948
19.50,21.00,19.00,20.00,8949
9.50,11.00,9.00,10.00,8950
19.50,21.00,19.00,20.00,8951
9.50,11.00,9.00,10.00,8952
19.50,21.00,19.00,20.00,8953
9.50,11.00,9.00,10.00,8954
19.50,21.00,19.00,20.00,8955
9.50,11.00,9.00,10.00,8956
19.50,21.00,19.00,20.00,8957
9.50,11.00,9.00,10.00,8958
19.50,21.00,19.00,20.00,8959
9.50,11.00,9.00,10.00,8960
19.50,21.00,19.00,20.00,8961
9.50,11.00,9.00,10.00,8962
19.50,21.00,19.00,20.00,8963
9.50,11.00,9.00,10.00,8964
19.50,21.00,19.00,20.00,8965
9.50,11.00,9.00,10.00,8966
19.50,21.00,19.00,20.00,8967
9.50,11.00,9.00,10.00,8968
19.50,21.00,19.00,20.00,8969
9.50,11.00,9.00,10.00,8970
19.50,21.00,19.00,20.00,8971
9.50,11.00,9.00,10.00,8972
19.50,21.00,19.00,20.00,8973
9.50,11.00,9.00,10.00,8974
19.50,21.00,19.00,20.00,8975
9.50,11.00,9.00,10.00,8976
19.50,21.00,19.00,20.00,8977
9.50,11.00,9.00,10.00,8978
19.50,21.00,19.00,20.00,8979
9.50,11.00,9.00,10.00,8980
19.50,21.00,19.00,20.00,8981
9.50,11.00,9.00,10.00,8982
19.50,21.00,19.00,20.00,8983
9.50,11.00,9.00,10.00,8984
19.50,21.00,19.00,20.00,8985
9.50,11.00,9.00,10.00,8986
19.50,21.00,19.00,20.00,8987
9.50,11.00,9.00,10.00,8988
19.50,21.00,19.00,20.00,8989
9.50,11.00,9.00,10.00,8990
19.50,21.00,19.00,20.00,8991
9.50,11.00,9.00,10.00,8992
19.50,21.00,19.00,20.00,8993
9.50,11.00,9.00,10.00,8994
19.50,21.00,19.00,20.00,8995
9.50,11.00,9.00,10.00,8996
19.50,21.00,19.00,20.00,8997
9.50,11.00,9.00,10.00,8998
19.50,21.00,19.00,20.00,8999
9.50,11.00,9.00,10.00,9000
19.50,21.00,19.00,20.00,9001
9.50,11.00,9.00,10.00,9002
19.50,21.00,19.00,20.00,9003
9.50,11.00,9.00,10.00,9004
19.50,21.00,19.00,20.00,9005
9.50,11.00,9.00,10.00,9006
19.50,21.00,19.00,20.00,9007
9.50,11.00,9.00,10.00,9008
19.50,21.00,19.00,20.00,9009
9.50,11.00,9.00,10.00,9010
19.50,21.00,19.00,20.00,9011
9.50,11.00,9.00,10.00,9012
19.50,21.00,19.00,20.00,9013
9.50,11.00,9.00,10.00,9014
19.50,21.00,19.00,20.00,9015
9.50,11.00,9.00,10.00,9016
19.50,21.00,19.00,20.00,9017
9.50,11.00,9.00,10.00,9018
19.50,21.00,19.00,20.00,9019
9.50,11.00,9.00,10.00,9020
19.50,21.00,19.00,20.00,9021
9.50,11.00,9.00,10.00,9022
19.50,21.00,19.00,20.00,9023
9.50,11.00,9.00,10.00,9024
19.50,21.00,19.00,20.00,9025
9.50,11.00,9.00,10.00,9026
19.50,21.00,19.00,20.00,9027
9.50,11.00,9.00,10.00,9028
19.50,21.00,19.00,20.00,9029
9.50,11.00,9.00,10.00,9030
19.50,21.00,19.00,20.00,9031
9.50,11.00,9.00,10.00,9032
19.50,21.00,19.00,20.00,9033
9.50,11.00,9.00,10.00,9034
19.50,21.00,19.00,20.00,9035
9.50,11.00,9.00,10.00,9036
19.50,21.00,19.00,20.00,9037
9.50,11.00,9.00,10.00,9038
19.50,21.00,19.00,20.00,9039
9.50,11.00,9.00,10.00,9040
19.50,21.00,19.00,20.00,9041
9.50,11.00,9.00,10.00,9042
19.50,21.00,19.00,20.00,9043
9.50,11.00,9.00,10.00,9044
19.50,21.00,19.00,20.00,9045
9.50,11.00,9.00,10.00,9046
19.50,21.00,19.00,20.00,9047
9.50,11.00,9.00,10.00,9048
19.50,21.00,19.00,20.00,9049
9.50,11.00,9.00,10.00,9050
19.50,21.00,19.00,20.00,9051
9.50,11.00,9.00,10.00,9052
19.50,21.00,19.00,20.00,9053
9.50,11.00,9.00,10.00,9054
19.50,21.00,19.00,20.00,9055
9.50,11.00,9.00,10.00,9056
19.50,21.00,19.00,20.00,9057
9.50,11.00,9.00,10.00,9058
19.50,21.00,19.00,20.00,9059
9.50,11.00,9.00,10.00,9060
19.50,21.00,19.00,20.00,9061
9.50,11.00,9.00,10.00,9062
19.50,21.00,19.00,20.00,9063
9.50,11.00,9.00,10.00,9064
19.50,21.00,19.00,20.00,9065
9.50,11.00,9.00,10.00,9066
19.50,21.00,19.00,20.00,9067
9.50,11.00,9.00,10.00,9068
19.50,21.00,19.00,20.00,9069
9.50,11.00,9.00,10.00,9070
19.50,21.00,19.00,20.00,9071
9.50,11.00,9.00,10.00,9072
19.50,21.00,19.00,20.00,9073
9.50,11.00,9.00,10.00,9074
19.50,21.00,19.00,20.00,9075
9.50,11.00,9.00,10.00,9076
19.50,21.00,19.00,20.00,9077
9.50,11.00,9.00,10.00,9078
19.50,21.00,19.00,20.00,9079
9.50,11.00,9.00,10.00,9080
19.50,21.00,19.00,20.00,9081
9.50,11.00,9.00,10.00,9082
19.50,21.00,19.00,20.00,9083
9.50,11.00,9.00,10.00,9084
19.50,21.00,19.00,20.00,9085
9.50,11.00,9.00,10.00,9086
19.50,21.00,19.00,20.00,9087
9.50,11.00,9.00,10.00,9088
19.50,21.00,19.00,20.00,9089
9.50,11.00,9.00,10.00,9090
19.50,21.00,19.00,20.00,9091
9.50,11.00,9.00,10.00,9092
19.50,21.00,19.00,20.00,9093
9.50,11.00,9.00,10.00,9094
19.50,21.00,19.00,20.00,9095
9.50,11.00,9.00,10.00,9096
19.50,21.00,19.00,20.00,9097
9.50,11.00,9.00,10.00,9098
19.50,21.00,19.00,20.00,9099
9.50,11.00,9.00,10.00,9100
19.50,21.00,19.00,20.00,9101
9.50,11.00,9.00,10.00,9102
19.50,21.00,19.00,20.00,9103
9.50,11.00,9.00,10.00,9104
19.50,21.00,19.00,20.00,9105
9.50,11.00,9.00,10.00,9106
19.50,21.00,19.00,20.00,9107
9.50,11.00,9.00,10.00,9108
19.50,21.00,19.00,20.00,9109
9.50,11.00,9.00,10.00,9110
19.50,21.00,19.00,20.00,9111
9.50,11.00,9.00,10.00,9112
19.50,21.00,19.00,20.00,9113
9.50,11.00,9.00,10.00,9114
19.50,21.00,19.00,20.00,9115
9.50,11.00,9.00,10.00,9116
19.50,21.00,19.00,20.00,9117
9.50,11.00,9.00,10.00,9118
19.50,21.00,19.00,20.00,9119
9.50,11.00,9.00,10.00,9120
19.50,21.00,19.00,20.00,9121
9.50,11.00,9.00,10.00,9122
19.50,21.00,19.00,20.00,9123
9.50,11.00,9.00,10.00,9124
19.50,21.00,19.00,20.00,9125
9.50,11.00,9.00,10.00,9126
19.50,21.00,19.00,20.00,9127
9.50,11.00,9.00,10.00,9128
19.50,21.00,19.00,20.00,9129
9.50,11.00,9.00,10.00,9130
19.50,21.00,19.00,20.00,9131
9.50,11.00,9.00,10.00,9132
19.50,21.00,19.00,20.00,9133
9.50,11.00,9.00,10.00,9134
19.50,21.00,19.00,20.00,9135
9.50,11.00,9.00,10.00,9136
19.50,21.00,19.00,20.00,9137
9.50,11.00,9.00,10.00,9138
19.50,21.00,19.00,20.00,9139
9.50,11.00,9.00,10.00,9140
19.50,21.00,19.00,20.00,9141
9.50,11.00,9.00,10.00,9142
19.50,21.00,19.00,20.00,9143
9.50,11.00,9.00,10.00,9144
19.50,21.00,19.00,20.00,9145
9.50,11.00,9.00,10.00,9146
19.50,21.00,19.00,20.00,9147
9.50,11.00,9.00,10.00,9148
19.50,21.00,19.00,20.00,9149
9.50,11.00,9.00,10.00,9150
19.50,21.00,19.00,20.00,9151
9.50,11.00,9.00,10.00,9152
19.50,21.00,19.00,20.00,9153
9.50,11.00,9.00,10.00,9154
19.50,21.00,19.00,20.00,9155
9.50,11.00,9.00,10.00,9156
19.50,21.00,19.00,20.00,9157
9.50,11.00,9.00,10.00,9158
19.50,21.00,19.00,20.00,9159
9.50,11.00,9.00,10.00,9160
19.50,21.00,19.00,20.00,9161
9.50,11.00,9.00,10.00,9162
19.50,21.00,19.00,20.00,9163
9.50,11.00,9.00,10.00,9164
19.50,21.00,19.00,20.00,9165
9.50,11.00,9.00,10.00,9166
19.50,21.00,19.00,20.00,9167
9.50,11.00,9.00,10.00,9168
19.50,21.00,19.00,20.00,9169
9.50,11.00,9.00,10.00,9170
19.50,21.00,19.00,20.00,9171
9.50,11.00,9.00,10.00,9172
19.50,21.00,19.00,20.00,9173
9.50,11.00,9.00,10.00,9174
19.50,21.00,19.00,20.00,9175
9.50,11.00,9.00,10.00,9176
19.50,21.00,19.00,20.00,9177
9.50,11.00,9.00,10.00,9178
19.50,21.00,19.00,20.00,9179
9.50,11.00,9.00,10.00,9180
19.50,21.00,19.00,20.00,9181
9.50,11.00,9.00,10.00,9182
19.50,21.00,19.00,20.00,9183
9.50,11.00,9.00,10.00,9184
19.50,21.00,19.00,20.00,9185
9.50,11.00,9.00,10.00,9186
19.50,21.00,19.00,20.00,9187
9.50,11.00,9.00,10.00,9188
19.50,21.00,19.00,20.00,9189
9.50,11.00,9.00,10.00,9190
19.50,21.00,19.00,20.00,9191
9.50,11.00,9.00,10.00,9192
19.50,21.00,19.00,20.00,9193
9.50,11.00,9.00,10.00,9194
19.50,21.00,19.00,20.00,9195
9.50,11.00,9.00,10.00,9196
19.50,21.00,19.00,20.00,9197
9.50,11.00,9.00,10.00,9198
19.50,21.00,19.00,20.00,9199
9.50,11.00,9.00,10.00,9200
19.50,21.00,19.00,20.00,9201
9.50,11.00,9.00,10.00,9202
19.50,21.00,19.00,20.00,9203
9.50,11.00,9.00,10.00,9204
19.50,21.00,19.00,20.00,9205
9.50,11.00,9.00,10.00,9206
19.50,21.00,19.00,20.00,9207
9.50,11.00,9.00,10.00,9208
19.50,21.00,19.00,20.00,9209
9.50,11.00,9.00,10.00,9210
19.50,21.00,19.00,20.00,9211
9.50,11.00,9.00,10.00,9212
19.50,21.00,19.00,20.00,9213
9.50,11.00,9.00,10.00,9214
19.50,21.00,19.00,20.00,9215
9.50,11.00,9.00,10.00,9216
19.50,21.00,19.00,20.00,9217
9.50,11.00,9.00,10.00,9218
19.50,21.00,19.00,20.00,9219
9.50,11.00,9.00,10.00,9220
19.50,21.00,19.00,20.00,9221
9.50,11.00,9.00,10.00,9222
19.50,21.00,19.00,20.00,9223
9.50,11.00,9.00,10.00,9224
19.50,21.00,19.00,20.00,9225
9.50,11.00,9.00,10.00,9226
19.50,21.00,19.00,20.00,9227
9.50,11.00,9.00,10.00,9228
19.50,21.00,19.00,20.00,9229
9.50,11.00,9.00,10.00,9230
19.50,21.00,19.00,20.00,9231
9.50,11.00,9.00,10.00,9232
19.50,21.00,19.00,20.00,9233
9.50,11.00,9.00,10.00,9234
19.50,21.00,19.00,20.00,9235
9.50,11.00,9.00,10.00,9236
19.50,21.00,19.00,20.00,9237
9.50,11.00,9.00,10.00,9238
19.50,21.00,19.00,20.00,9239
9.50,11.00,9.00,10.00,9240
19.50,21.00,19.00,20.00,9241
9.50,11.00,9.00,10.00,9242
19.50,21.00,19.00,20.00,9243
9.50,11.00,9.00,10.00,9244
19.50,21.00,19.00,20.00,9245
9.50,11.00,9.00,10.00,9246
19.50,21.00,19.00,20.00,9247
9.50,11.00,9.00,10.00,9248
19.50,21.00,19.00,20.00,9249
9.50,11.00,9.00,10.00,9250
19.50,21.00,19.00,20.00,9251
9.50,11.00,9.00,10.00,9252
19.50,21.00,19.00,20.00,9253
9.50,11.00,9.00,10.00,9254
19.50,21.00,19.00,20.00,9255
9.50,11.00,9.00,10.00,9256
19.50,21.00,19.00,20.00,9257
9.50,11.00,9.00,10.00,9258
19.50,21.00,19.00,20.00,9259
9.50,11.00,9.00,10.00,9260
19.50,21.00,19.00,20.00,9261
9.50,11.00,9.00,10.00,9262
19.50,21.00,19.00,20.00,9263
9.50,11.00,9.00,10.00,9264
19.50,21.00,19.00,20.00,9265
9.50,11.00,9.00,10.00,9266
19.50,21.00,19.00,20.00,9267
9.50,11.00,9.00,10.00,9268
19.50,21.00,19.00,20.00,9269
9.50,11.00,9.00,10.00,9270
19.50,21.00,19.00,20.00,9271
9.50,11.00,9.00,10.00,9272
19.50,21.00,19.00,20.00,9273
9.50,11.00,9.00,10.00,9274
19.50,21.00,19.00,20.00,9275
9.50,11.00,9.00,10.00,9276
19.50,21.00,19.00,20.00,9277
9.50,11.00,9.00,10.00,9278
19.50,21.00,19.00,20.00,9279
9.50,11.00,9.00,10.00,9280
19.50,21.00,19.00,20.00,9281
9.50,11.00,9.00,10.00,9282
19.50,21.00,19.00,20.00,9283
9.50,11.00,9.00,10.00,9284
19.50,21.00,19.00,20.00,9285
9.50,11.00,9.00,10.00,9286
19.50,21.00,19.00,20.00,9287
9.50,11.00,9.00,10.00,9288
19.50,21.00,19.00,20.00,9289
9.50,11.00,9.00,10.00,9290
19.50,21.00,19.00,20.00,9291
9.50,11.00,9.00,10.00,9292
19.50,21.00,19.00,20.00,9293
9.50,11.00,9.00,10.00,9294
19.50,21.00,19.00,20.00,9295
9.50,11.00,9.00,10.00,9296
19.50,21.00,19.00,20.00,9297
9.50,11.00,9.00,10.00,9298
19.50,21.00,19.00,20.00,9299
9.50,11.00,9.00,10.00,9300
19.50,21.00,19.00,20.00,9301
9.50,11.00,9.00,10.00,9302
19.50,21.00,19.00,20.00,9303
9.50,11.00,9.00,10.00,9304
19.50,21.00,19.00,20.00,9305
9.50,11.00,9.00,10.00,9306
19.50,21.00,19.00,20.00,9307
9.50,11.00,9.00,10.00,9308
19.50,21.00,19.00,20.00,9309
9.50,11.00,9.00,10.00,9310
19.50,21.00,19.00,20.00,9311
9.50,11.00,9.00,10.00,9312
19.50,21.00,19.00,20.00,9313
9.50,11.00,9.00,10.00,9314
19.50,21.00,19.00,20.00,9315
9.50,11.00,9.00,10.00,9316
19.50,21.00,19.00,20.00,9317
9.50,11.00,9.00,10.00,9318
19.50,21.00,19.00,20.00,9319
9.50,11.00,9.00,10.00,9320
19.50,21.00,19.00,20.00,9321
9.50,11.00,9.00,10.00,9322
19.50,21.00,19.00,20.00,9323
9.50,11.00,9.00,10.00,9324
19.50,21.00,19.00,20.00,9325
9.50,11.00,9.00,10.00,9326
19.50,21.00,19.00,20.00,9327
9.50,11.00,9.00,10.00,9328
19.50,21.00,19.00,20.00,9329
9.50,11.00,9.00,10.00,9330
19.50,21.00,19.00,20.00,9331
9.50,11.00,9.00,10.00,9332
19.50,21.00,19.00,20.00,9333
9.50,11.00,9.00,10.00,9334
19.50,21.00,19.00,20.00,9335
9.50,11.00,9.00,10.00,9336
19.50,21.00,19.00,20.00,9337
9.50,11.00,9.00,10.00,9338
19.50,21.00,19.00,20.00,9339
9.50,11.00,9.00,10.00,9340
19.50,21.00,19.00,20.00,9341
9.50,11.00,9.00,10.00,9342
19.50,21.00,19.00,20.00,9343
9.50,11.00,9.00,10.00,9344
19.50,21.00,19.00,20.00,9345
9.50,11.00,9.00,10.00,9346
19.50,21.00,19.00,20.00,9347
9.50,11.00,9.00,10.00,9348
19.50,21.00,19.00,20.00,9349
9.50,11.00,9.00,10.00,9350
19.50,21.00,19.00,20.00,9351
9.50,11.00,9.00,10.00,9352
19.50,21.00,19.00,20.00,9353
9.50,11.00,9.00,10.00,9354
19.50,21.00,19.00,20.00,9355
9.50,11.00,9.00,10.00,9356
19.50,21.00,19.00,20.00,9357
9.50,11.00,9.00,10.00,9358
19.50,21.00,19.00,20.00,9359
9.50,11.00,9.00,10.00,9360
19.50,21.00,19.00,20.00,9361
9.50,11.00,9.00,10.00,9362
19.50,21.00,19.00,20.00,9363
9.50,11.00,9.00,10.00,9364
19.50,21.00,19.00,20.00,9365
9.50,11.00,9.00,10.00,9366
19.50,21.00,19.00,20.00,9367
9.50,11.00,9.00,10.00,9368
19.50,21.00,19.00,20.00,9369
9.50,11.00,9.00,10.00,9370
19.50,21.00,19.00,20.00,9371
9.50,11.00,9.00,10.00,9372
19.50,21.00,19.00,20.00,9373
9.50,11.00,9.00,10.00,9374
19.50,21.00,19.00,20.00,9375
9.50,11.00,9.00,10.00,9376
19.50,21.00,19.00,20.00,9377
9.50,11.00,9.00,10.00,9378
19.50,21.00,19.00,20.00,9379
9.50,11.00,9.00,10.00,9380
19.50,21.00,19.00,20.00,9381
9.50,11.00,9.00,10.00,9382
19.50,21.00,19.00,20.00,9383
9.50,11.00,9.00,10.00,9384
19.50,21.00,19.00,20.00,9385
9.50,11.00,9.00,10.00,9386
19.50,21.00,19.00,20.00,9387
9.50,11.00,9.00,10.00,9388
19.50,21.00,19.00,20.00,9389
9.50,11.00,9.00,10.00,9390
19.50,21.00,19.00,20.00,9391
9.50,11.00,9.00,10.00,9392
19.50,21.00,19.00,20.00,9393
9.50,11.00,9.00,10.00,9394
19.50,21.00,19.00,20.00,9395
9.50,11.00,9.00,10.00,9396
19.50,21.00,19.00,20.00,9397
9.50,11.00,9.00,10.00,9398
19.50,21.00,19.00,20.00,9399
9.50,11.00,9.00,10.00,9400
19.50,21.00,19.00,20.00,9401
9.50,11.00,9.00,10.00,9402
19.50,21.00,19.00,20.00,9403
9.50,11.00,9.00,10.00,9404
19.50,21.00,19.00,20.00,9405
9.50,11.00,9.00,10.00,9406
19.50,21.00,19.00,20.00,9407
9.50,11.00,9.00,10.00,9408
19.50,21.00,19.00,20.00,9409
9.50,11.00,9.00,10.00,9410
19.50,21.00,19.00,20.00,9411
9.50,11.00,9.00,10.00,9412
19.50,21.00,19.00,20.00,9413
9.50,11.00,9.00,10.00,9414
19.50,21.00,19.00,20.00,9415
9.50,11.00,9.00,10.00,9416
19.50,21.00,19.00,20.00,9417
9.50,11.00,9.00,10.00,9418
19.50,21.00,19.00,20.00,9419
9.50,11.00,9.00,10.00,9420
19.50,21.00,19.00,20.00,9421
9.50,11.00,9.00,10.00,9422
19.50,21.00,19.00,20.00,9423
9.50,11.00,9.00,10.00,9424
19.50,21.00,19.00,20.00,9425
9.50,11.00,9.00,10.00,9426
19.50,21.00,19.00,20.00,9427
9.50,11.00,9.00,10.00,9428
19.50,21.00,19.00,20.00,9429
9.50,11.00,9.00,10.00,9430
19.50,21.00,19.00,20.00,9431
9.50,11.00,9.00,10.00,9432
19.50,21.00,19.00,20.00,9433
9.50,11.00,9.00,10.00,9434
19.50,21.00,19.00,20.00,9435
9.50,11.00,9.00,10.00,9436
19.50,21.00,19.00,20.00,9437
9.50,11.00,9.00,10.00,9438
19.50,21.00,19.00,20.00,9439
9.50,11.00,9.00,10.00,9440
19.50,21.00,19.00,20.00,9441
9.50,11.00,9.00,10.00,9442
19.50,21.00,19.00,20.00,9443
9.50,11.00,9.00,10.00,9444
19.50,21.00,19.00,20.00,9445
9.50,11.00,9.00,10.00,9446
19.50,21.00,19.00,20.00,9447
9.50,11.00,9.00,10.00,9448
19.50,21.00,19.00,20.00,9449
9.50,11.00,9.00,10.00,9450
19.50,21.00,19.00,20.00,9451
9.50,11.00,9.00,10.00,9452
19.50,21.00,19.00,20.00,9453
9.50,11.00,9.00,10.00,9454
19.50,21.00,19.00,20.00,9455
9.50,11.00,9.00,10.00,9456
19.50,21.00,19.00,20.00,9457
9.50,11.00,9.00,10.00,9458
19.50,21.00,19.00,20.00,9459
9.50,11.00,9.00,10.00,9460
19.50,21.00,19.00,20.00,9461
9.50,11.00,9.00,10.00,9462
19.50,21.00,19.00,20.00,9463
9.50,11.00,9.00,10.00,9464
19.50,21.00,19.00,20.00,9465
9.50,11.00,9.00,10.00,9466
19.50,21.00,19.00,20.00,9467
